Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma
202000022715,14,2,2020,10:10,1,033,33318,2,2,1,6,AVE DE MADRAN / AVE DU PONT DE L'ORIENT,44.80555,-0.64923,4,AVE DE MADRAN,0,,2,5,2,1,(1),(1),1,, -1,1,5,1,50
202000022716,13,2,2020,12:00,1,033,33063,2,4,1,6,Rue Huguerie / Crs Georges ClÃ©menceau,44.84487,-0.57823,4,Rue Huguerie,0,,1,1,0,1,(1),(1),1,, -1,1,0,1,50
202000022809,13,2,2020,17:30,1,033,33366,2,3,1,6,RD1010 / AllÃ©e des FougÃ¨res,45.00423,-0.43732,3,1010,-1,,2,4,2,1,20,675,1,, -1,1,5,1,50
202000022810,20,2,2020,14:20,1,033,33449,2,1,1,6,RUE DU GENERAL NIOX,44.8906645,-0.7706441,4,RUE DU GENERAL NIOX,-1,,2,2,0,1,(1),(1),2,, -1,1,0,3,50
202000022860,19,2,2020,19:15,5,033,33069,2,3,1,6,RUE DU PRESIDENT KENNEDY / RUE LES CEDRES BLEUS,44.86724,-0.61035,4,RUE DU PRESIDENT KENNEDY,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000022861,19,2,2020,13:25,1,033,33063,2,2,1,3,CRS EDOUARD VAILLANT / RUE JEAN HAMEAU / CRS LOUIS FARGUE,44.86543,-0.56531,4,CRS EDOUARD VAILLANT,0,,2,4,2,1,(1),(1),1,, -1,1,5,1,50
202000022862,19,2,2020,11:35,1,033,33550,2,1,1,3,RUE LOUIS DE FUNES,44.78957,-0.53077,6,RUE LOUIS DE FUNES,0,,-1,0,0,1,(1),(1),1,, -1,1,0,1,50
202000022863,12,2,2020,14:25,1,033,33063,2,1,1,6,12 RUE DOCTEUR JEAN VINCENT,44.87675,-0.56054,4,RUE DOCTEUR JEAN VINCENT,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000022921,9,9,2020,13:40,1,033,33065,1,1,1,3,ROUTE NATIONALE 230,44.81138,-0.52235,2,230,0,,3,8,0,1,35,200,3,, -1,1,3,1,90
202000022999,8,9,2020,18:55,1,033,33075,2,6,1,3,BD JACQUES CHABAN-DELMAS / RUE DU LAC,44.88558,-0.58623,4,Boulevard J. CHABAN DELMAS,0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202000023000,8,9,2020,13:10,1,033,33039,2,1,1,2,RUE DENIS PAPIN,44.79127,-0.53197,4,RUE DENIS PAPIN,0,,3,4,-1,1,(1),(1),1,, -1,1,0,1,50
202000023001,8,9,2020,09:20,1,033,33119,2,3,1,2,AVE DU PRESIDENT J.F. KENNEDY,44.86759,-0.50679,4,Avenue Pierre Loti,0,,2,2,1,1,(1),(1),1,, -1,1,0,8,50
202000023002,28,8,2020,15:25,1,033,33281,2,2,1,1,RUE FRANCOIS ARAGO,44.85587,-0.67094,4,RUE FRANCOIS ARAGO,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000023003,8,9,2020,13:30,1,033,33529,2,3,1,3,MIQUELOTS (BD DES),44.6114,-1.1413,4,MIQUELOTS (BD DES),0,,2,4,2,1,(1),(1),1,, -1,1,0,1,50
202000023183,7,8,2020,19:35,1,033,33498,2,2,1,3,Route de Caplanne,44.551797,-0.909752,3,108,0,,2,2,0,1,48,490,1,, -1,1,0,1,50
202000023193,8,8,2020,15:35,1,033,33167,1,1,1,2,ROUTE NATIONALE 230,44.82167,-0.51656,2,230,0,,3,6,0,1,36,534,1,, -1,1,0,1,90
202000023292,7,8,2020,16:25,1,033,33063,2,3,1,1,RUE ROBERT SCHUMAN / PCE DE L'EUROPE,44.85918,-0.58242,4,RUE ROBERT SCHUMAN,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000023294,7,8,2020,14:05,1,033,33063,2,2,1,1,AVE DU MARECHAL DE LATTRE DE TASSIGNY / RUE SOUBIRAS,44.85704,-0.6198928,4,AVE DU MARECHAL DE LATTRE DE TASSIGNY,0,,2,5,2,1,(1),(1),1,, -1,1,5,1,50
202000023295,8,8,2020,02:20,5,033,33529,1,6,1,6,Chemin de Camicas,44.6467,-1.15831,3,RD 1250 (CAMICAS-OUSTALET),0,,2,2,0,1,47,150,1,, -1,1,5,1,80
202000023296,8,6,2020,16:30,1,033,33318,2,3,1,3,AVE JEANNE D'ARC / ALL DES GERANIUMS,44.81427,-0.63823,4,AVE JEANNE D'ARC,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000023297,24,5,2020,19:10,1,033,33063,2,1,1,2,PONT Jacques CHABAN-DELMAS,44.85989,-0.55328,4,PONT Jacques CHABAN DELMAS,0,,3,8,-1,2,(1),(1),1,, -1,1,2,1,50
202000023299,7,6,2020,11:30,1,033,33529,1,1,1,1,BISCAROSSE (AVE) DUNE VERS BISCA,44.59641,-1.19594,3,804,0,,2,2,-1,2,23,740,1,, -1,1,-1,5,30
202000023301,8,6,2020,09:15,1,033,33529,2,1,1,5,BISCAROSSE (AVE DE) JUSQU'A DUNE,44.60606,-1.2025,3,218,0,,2,2,2,1,7,620,1,,"5,5",1,0,1,50
202000023477,5,10,2020,21:20,5,033,33063,2,2,1,3,CRS DU MEDOC / CRS BALGUERIE STUTTENBERG,44.85827,-0.56692,4,CRS DU MEDOC,0,,2,4,2,1,(1),(1),1,, -1,1,5,1,50
202000023478,5,10,2020,09:20,1,033,33281,2,6,7,3,AVE RENE CASSIN,44.83274,-0.67855,1,630,0,,1,1,0,1,17,320,1,, -1,1,3,8,50
202000023479,5,10,2020,10:15,1,033,33529,2,9,2,6,HAMEAU (PL. JEAN),44.63303,-1.14567,9,HAMEAU (PL. JEAN),0,,-1,-1,-1,1,(1),(1),1,, -1,2,0,4,10
202000023508,10,11,2020,08:30,1,033,33013,1,1,1,5,ROUTE NATIONALE 230,44.8668,-0.50407,2,230,0,,3,6,0,1,42,200,1,, -1,1,0,1,90
202000023580,9,11,2020,21:50,5,033,33063,2,7,1,3,PCE DE LA VICTOIRE,44.83044,-0.57274,4,PCE DE LA VICTOIRE,0,,2,2,0,1,(1),(1),4,, -1,1,0,1,50
202000023582,9,11,2020,17:30,1,033,33318,2,2,1,1,AVE JEAN CORDIER,44.81143,-0.62462,4,AVE JEAN CORDIER,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000023585,9,11,2020,14:10,1,033,33069,2,1,1,6,AVE DE TIVOLI,44.86984,-0.59753,4,AVE DE TIVOLI,0,,2,4,2,2,(1),(1),2,, -1,1,0,1,50
202000023587,28,10,2020,20:30,5,033,33550,2,6,1,3,RTE DE LEOGNAN,44.77271,-0.57658,4,RTE DE LEOGNAN,0,,2,4,2,1,(1),(1),1,, -1,1,0,1,50
202000023589,9,11,2020,07:55,1,033,33281,2,1,1,2,AVE MARCEL DASSAULT,44.8442,-0.6741,4,AVE MARCEL DASSAULT,0,,2,4,2,1,(1),(1),1,, -1,1,0,1,50
202000023660,6,10,2020,07:45,2,033,33051,2,3,2,3,Avenue de la CÃ´te d'Argent,44.631047,-0.983126,3,650,-1,,2,4,2,1,2,660,1,, -1,2,0,1,50
202000023673,5,10,2020,21:55,3,033,33080,1,1,1,6,AUTOROUTE A 62,44.75114,-0.54199,1,62,0,,3,4,0,1,2,569,1,, -1,1,0,3,130
202000023674,5,10,2020,18:25,1,033,33397,1,1,1,4,AUTOROUTE A 10,44.91751,-0.47697,1,10,0,,3,6,0,2,538,500,1,, -1,1,0,1,130
202000023675,5,10,2020,16:25,1,033,33013,1,1,2,4,ROUTE NATIONALE 230,44.86071,-0.50403,2,230,0,,3,6,0,1,41,520,1,, -1,2,0,1,90
202000023726,4,10,2020,11:45,1,033,33063,2,3,3,7,RUE DE BEGLES / RUE VIDEAU,44.82847,-0.56785,4,RUE DE BEGLES,0,,1,2,1,1,(1),(1),1,, -1,2,0,1,50
202000023746,1,4,2020,09:20,1,033,33138,2,3,1,6,Rue Pierre SÃ©mard,45.036895,-0.13151,3,674,-1,,2,2,-1,1,13,870,1,, -1,1,0,1,50
202000023856,17,9,2020,22:10,3,033,33374,1,3,1,3,RD137 / route du Palais du Roy,45.24838,-0.56775,3,137,-1,,2,2,-1,1,34,170,1,, -1,1,0,1,-1
202000023876,17,12,2020,14:28,1,033,33123,1,2,1,3,Rue des Pensees,45.093747,-0.439051,4,Rue des Pensées,-1,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000023906,18,12,2020,16:10,1,033,33456,1,1,1,6,D137,45.305505,-0.57494,3,137,-1,,2,2,0,4,40,915,4,, -1,1,0,1,80
202000023910,18,12,2020,17:50,3,033,33080,1,1,1,4,AUTOROUTE A 62,44.7484,-0.540391,1,62,0,,3,4,0,1,2,900,1,, -1,1,0,1,130
202000023968,17,12,2020,19:10,5,033,33281,2,4,9,5,AVE PRESIDENT J.F. KENNEDY,44.83454,-0.6714,4,AVE PRESIDENT J.F. KENNEDY,0,,3,3,0,1,(1),(1),1,, -1,2,0,1,50
202000023969,17,12,2020,08:50,1,033,33550,2,3,8,3,AVE DES PYRENEES / RUE VICTOR SCHOELCHER,44.76068,-0.55718,4,AVE DES PYRENEES,0,,2,2,0,1,(1),(1),1,, -1,2,0,1,50
202000024027,17,11,2020,17:00,1,033,33352,1,1,7,1,Chemin de Peyreffite,44.592564,-0.037916,4,Peyrefitte,-1,,2,2,0,2,(1),(1),3,, -1,1,0,1,80
202000024039,18,12,2020,19:00,3,033,33348,1,1,1,1,D102e2,45.371071,-0.968222,3,D102E2,0,,2,2,0,1,1,845,1,, -1,1,0,1,80
202000024098,15,4,2020,14:45,1,033,33138,1,1,1,1,D17,45.04958,-0.13881,3,17,-1,,2,2,0,1,5,411,2,,"5,5",1,0,1,70
202000024111,14,4,2020,17:20,1,033,33323,1,2,1,3,RD672E4/Chemin des Sables,44.572249,-0.214899,3,672E4,0,E,2,2,0,2,0,775,1,,4,1,0,1,80
202000024124,19,4,2020,02:00,5,033,33063,2,4,8,6,RUE LAJAUNIE / RUE DES QUEYRIES / RUE GASTON LEROUX,44.85396,-0.54319,4,RUE LAJAUNIE,0,,1,3,2,1,0,0,2,, -1,1,0,1,50
202000024147,18,4,2020,23:20,5,033,33333,2,1,1,6,8 Route des Lacs,44.875701,-1.089587,4,Route des Lacs,-1,,2,2,0,1,(1),(1),3,,4,1,0,3,50
202000024150,18,4,2020,13:50,1,033,33487,1,1,1,2,AUTOROUTE A 10,44.94047,-0.46667,1,10,0,,3,6,0,1,535,799,1,,14,1,0,1,130
202000024212,16,4,2020,23:45,3,033,33141,1,1,1,7,11 Route de CrÃ©on,44.83056,-0.33869,3,20,0,,2,2,0,2,6,800,1,, -1,1,0,8,80
202000024401,18,1,2020,12:00,1,033,33243,2,3,1,6,2 cours des girondins,44.912657,-0.247554,4,"2, cours des Girondins",0,,2,2,0,2,(1),(1),1,,7,1,0,4,50
202000024429,8,7,2020,18:00,1,033,33281,2,3,1,4,94 Avenue de Saint-MÃ©dard / Rue de la Renaissance,44.86256,-0.64774,4,AVE DE SAINT-MEDARD,0,,2,4,2,1,(1),(1),1,, -1,1,0,1,50
202000024430,9,7,2020,18:00,1,033,33119,2,3,1,3,BD ENTRE-DEUX-MERS / RUE ANATOLE FRANCE,44.84613,-0.53507,4,BD ENTRE-DEUX-MERS,0,,3,5,0,2,(1),(1),1,, -1,1,5,1,50
202000024431,8,7,2020,00:25,5,033,33063,1,1,1,2,QUAI LOUIS XVIII,44.84794,-0.57056,4,QUAI LOUIS XVIII,0,,2,10,-1,1,(1),(1),1,, -1,1,0,1,50
202000024432,9,7,2020,11:25,1,033,33529,1,1,1,3,LIGNON (BD LOUIS),44.63345,-1.17584,3,LIGNON (BD LOUIS),0,,2,2,0,1,3,860,1,, -1,1,0,1,80
202000024433,9,7,2020,11:30,1,033,33529,2,1,1,1,LAGRUA (RUE),44.63911,-1.15439,4,LAGRUA (RUE),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000024535,29,6,2020,11:15,1,033,33284,1,1,1,6,A63,44.671436,-0.807398,1,63,0,,3,2,0,1,19,405,1,,10,1,0,3,130
202000024560,8,7,2020,13:00,1,033,33192,1,1,1,4,ROCADE A 630,44.78521,-0.59275,1,630,0,,3,6,0,1,27,700,1,, -1,1,0,1,90
202000024642,28,1,2020,10:00,1,033,33140,2,1,8,2,Avenue de l'Entre 2 Mers,44.772098,-0.343602,3,671,-1,,2,2,0,1,8,520,1,, -1,2,0,1,50
202000024658,20,2,2020,07:35,2,033,33122,1,1,1,5,D211,44.713425,-0.729282,3,211,-1,,2,2,0,1,42,952,1,, -1,1,0,1,80
202000024662,20,2,2020,07:55,1,033,33056,2,1,5,5,AVE DU ONZE NOVEMBRE,44.927035,-0.622669,4,Avenue du 11 Novembre,-1,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000024666,19,2,2020,17:40,2,033,33096,1,1,1,6,AUTOROUTE A 10,44.88996,-0.50344,1,10,0,,3,6,0,1,542,317,1,, -1,1,0,2,110
202000024667,19,2,2020,11:55,1,033,33249,1,1,1,2,ROUTE NATIONALE 230,44.87892,-0.50955,2,230,0,,3,6,0,1,43,624,1,, -1,1,0,1,90
202000024852,8,9,2020,17:40,1,033,33281,1,1,1,3,ROCADE A 630,44.85372,-0.66499,1,630,0,,3,6,0,1,14,500,1,, -1,1,0,1,90
202000024853,8,9,2020,09:10,1,033,33065,1,1,1,3,ROUTE NATIONALE 230,44.81197,-0.52183,2,230,0,,3,8,0,1,35,280,3,, -1,1,3,1,90
202000024924,31,8,2020,19:05,1,033,33063,2,3,1,6,AVE DE LA REPUBLIQUE CAUD,44.84004,-0.60167,4,AVE DE LA REPUBLIQUE CAUD,0,,1,4,2,1,(1),(1),1,, -1,1,0,1,50
202000024925,28,8,2020,18:55,1,033,33063,2,3,1,3,RUE DE L'ECOLE NORMALE CAUD,44.84776,-0.60193,4,RUE DE L'ECOLE NORMALE CAUD,0,,2,3,2,1,(1),(1),1,, -1,1,0,1,50
202000025021,8,8,2020,03:00,3,033,33261,2,1,1,6,Malydure,44.967956,-0.104048,3,17,-1,,2,2,0,1,15,620,4,, -1,1,0,1,50
202000025053,4,8,2020,01:00,3,033,33284,1,1,1,6,A660,44.62322,-0.865989,1,660,-1,,3,4,0,1,2,830,3,, -1,1,0,3,130
202000025079,7,8,2020,12:40,1,033,33167,1,1,1,5,ROUTE NATIONALE 230,44.83978,-0.50145,2,230,0,,3,6,0,1,39,185,1,, -1,1,0,1,90
202000025162,7,11,2020,18:05,5,033,33063,2,1,1,5,RUE DOMION CAUD,44.85671,-0.62464,4,RUE DOMION CAUD,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,30
202000025170,7,6,2020,12:15,1,033,33071,2,1,1,1,Route de Cabara,44.83234,-0.176849,3,18,-1,,2,2,0,1,67,550,1,, -1,1,0,1,50
202000025183,6,8,2020,16:10,1,033,33200,2,6,1,3,RUE DE LA MORANDIERE,44.85857,-0.6775,4,AVE DE MAGUDAS,0,,2,6,2,1,(1),(1),1,, -1,1,5,8,50
202000025184,6,8,2020,08:45,1,033,33167,2,1,1,6,221 Avenue Pasteur - ArrÃªt de Bus Rosa Park ,44.84152,-0.53062,4,AVE PASTEUR,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000025185,6,8,2020,20:45,1,033,33009,2,1,1,7,GOELANDS (AVE DES),44.65727,-1.19411,9,Piste cyclable,0,,2,2,-1,1,(1),(1),1,, -1,1,-1,5,30
202000025272,8,11,2020,10:15,1,033,33262,1,2,7,1,Avenue de la Liberation,44.993902,-0.610412,3,210,-1,,2,2,0,3,1,800,1,, -1,2,0,1,80
202000025298,7,11,2020,22:55,3,033,33122,1,1,2,6,AUTOROUTE A 63,44.73959,-0.71264,1,63,0,,3,4,0,1,8,656,1,, -1,2,0,1,130
202000025373,6,6,2020,15:00,1,033,33009,2,2,1,6,HERICART DE THURY (CRS),44.66074,-1.16613,4,HERICART DE THURY (CRS),0,,1,1,0,1,(1),(1),1,, -1,1,0,1,50
202000025402,3,11,2020,12:50,1,033,33063,2,2,1,3,RUE JUDAIQUE,44.84079,-0.59226,4,RUE JUDAIQUE,0,,1,3,1,1,(1),(1),1,, -1,2,0,1,50
202000025405,22,10,2020,19:13,3,033,33063,2,2,2,1,AVE ALSACE LORRAINE CAUD,44.84657,-0.60522,4,AVE ALSACE LORRAINE CAUD,0,,2,2,0,1,(1),(1),1,, -1,2,0,1,50
202000025407,20,10,2020,15:50,1,033,33522,2,8,2,1,CRS DE LA LIBERATION,44.8079,-0.5915,4,CRS DE LA LIBERATION,0,,2,2,2,1,(1),(1),1,, -1,2,4,6,50
202000025470,1,10,2020,21:15,3,033,33527,1,1,2,2,A660,44.61158,-1.02079,1,660,-1,,3,4,0,1,15,600,1,, -1,2,0,1,130
202000025484,5,10,2020,18:15,1,033,33203,1,3,1,6,Route de Carcans,45.127411,-1.04534,3,3,0,,2,2,0,1,34,900,1,, -1,1,0,3,80
202000025512,4,10,2020,12:35,1,033,33474,1,1,3,6,AUTOROUTE A 62,44.6759,-0.48216,1,AUTOROUTE A 62,0,,3,4,0,1,12,300,1,, -1,2,0,1,130
202000025543,30,10,2020,06:30,2,033,33505,1,3,1,3,Route de Fauquey,44.772148,-0.322106,3,671,-1,,2,2,0,1,10,480,1,, -1,1,5,1,70
202000025557,7,11,2020,05:25,3,033,33122,1,2,1,3,Route de Saucats,44.718396,-0.73926,1,63,-1,,1,1,-1,2,11,845,1,, -1,1,3,8,-1
202000025572,2,11,2020,10:00,1,033,33056,2,2,1,3,1 Rue de Belair,44.941018,-0.632578,4,Avenue du Général de Gaulle,-1,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000025602,6,6,2020,16:45,1,033,33016,1,1,1,6,2705 Route de Cubzac,44.94233,-0.43946,3,737,-1,,2,2,0,1,35,890,2,,4,1,0,3,80
202000025705,29,9,2020,09:20,1,033,33327,2,2,1,6,2 Cours du Marechal Joffre,44.649558,-0.354259,3,1113,-1,,2,2,0,1,41,625,1,, -1,1,0,8,50
202000025753,3,10,2020,17:10,1,033,33063,1,1,3,6,ROCADE A 630,44.88389,-0.55835,1,ROCADE A 630,0,,3,6,0,4,4,723,3,, -1,2,3,1,70
202000025754,3,10,2020,10:05,1,033,33063,1,1,2,6,ROCADE A 630,44.88444,-0.55915,1,ROCADE A 630,0,,1,2,0,1,4,800,3,, -1,2,3,1,50
202000025876,13,4,2020,15:35,1,033,33498,1,1,7,6,67 Route de Compostelle,44.586965,-0.775797,3,1010,0,,2,2,0,1,78,988,1,,7,1,0,3,70
202000025907,12,4,2020,00:55,3,033,33075,1,1,1,2,ROCADE A 630,44.88689,-0.62101,1,630,0,,3,4,0,1,9,899,2,, -1,1,0,1,90
202000025952,10,4,2020,21:40,5,033,33063,2,1,1,6,Cours Saint Louis,44.85802,-0.56992,4,CRS SAINT LOUIS,0,,1,2,1,1,(1),(1),1,, -1,1,0,1,50
202000025994,16,12,2020,08:35,1,033,33167,1,1,1,5,ROUTE NATIONALE 230,44.84582,-0.50239,2,230,0,,3,6,0,1,39,865,1,, -1,1,0,1,90
202000026056,15,12,2020,16:25,1,033,33162,2,2,9,6,RUE DU 19 MARS 1962,44.87704,-0.64251,4,AVE DU TAILLAN-MEDOC,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000026057,1,12,2020,18:35,5,033,33063,2,2,1,3,RUE POMME D'OR,44.85469,-0.56983,4,RUE POMME D'OR,0,,1,1,1,1,(1),(1),1,, -1,2,0,1,30
202000026058,10,12,2020,17:37,5,033,33119,2,1,2,6,AVE ROGER SCHWOB,44.85512,-0.51859,4,AVE ROGER SCHWOB,0,,2,4,3,1,(1),(1),1,, -1,2,0,1,30
202000026059,7,12,2020,08:10,2,033,33063,2,1,3,6,AVE MARCEL DASSAULT,44.87785,-0.57533,4,AVE MARCEL DASSAULT,0,,2,4,1,1,(1),(1),1,, -1,2,0,1,50
202000026175,17,1,2020,22:05,5,033,33550,2,2,1,1,RUE PIERRE CURIE / RUE RAYMOND POINCARE / RUE CLAUDE DEBUSSY,44.76193,-0.57073,4,RUE PIERRE CURIE,0,,2,2,0,1,0,0,1,, -1,2,9,1,50
202000026176,17,1,2020,20:00,5,033,33039,2,2,2,2,RUE PIERRE ET MARIE CURIE / AVE LUCIEN LEROUSSEAU / PL DE LA LIBERTE,44.80777,-0.55381,4,RUE PIERRE ET MARIE CURIE,0,,2,2,0,1,(1),(1),1,, -1,2,0,1,30
202000026177,5,1,2020,13:30,1,033,33281,2,1,1,2,Avenue du PrÃ©sident John Fitzgerald Kennedy,44.83411,-0.66921,4,AVE PRESIDENT J.F. KENNEDY,0,,2,4,1,1,(1),(1),1,, -1,1,0,1,50
202000026178,17,1,2020,11:45,1,033,33192,2,2,2,6,CRS DU GENERAL DE GAULLE  / RUE DES ERABLES / PL BERNARD ROUMEGOUX,44.77391,-0.61329,4,CRS DU GENERAL DE GAULLE,0,,2,2,0,1,(1),(1),1,, -1,2,0,1,50
202000026179,17,1,2020,08:05,1,033,33063,2,2,2,1,CRS DU RACCORDEMENT / CRS EDOUARD VAILLANT,44.86461,-0.56379,4,CRS DU RACCORDEMENT,0,,2,4,2,1,(1),(1),1,, -1,2,5,8,50
202000026180,17,1,2020,07:45,2,033,33281,2,6,2,3,AVE FRANCOIS MITTERRAND / AVE ROLAND GARROS / RUE DE LA PRINCESSE,44.8162,-0.68051,4,AVE FRANCOIS MITTERRAND,0,,1,2,0,2,(1),(1),2,, -1,2,0,1,50
202000026181,5,1,2020,15:50,1,033,33281,2,6,1,1,AVE DE L'ALOUETTE / AVE DE KAOLACK,44.82493,-0.66285,4,AVE DE L'ALOUETTE,0,,2,2,0,1,(1),(1),3,, -1,1,0,1,30
202000026182,8,1,2020,16:05,1,033,33281,2,2,1,3,AVE MARCEL DASSAULT / Rocade  A630 (E10) (EntrÃ©e bretelle),44.84352,-0.67294,1,A630,0,,1,1,0,2,16,0,1,, -1,1,3,8,50
202000026183,7,1,2020,13:40,1,033,33039,2,1,1,6,Rue Ferdinand Buisson,44.79893,-0.55751,4,RUE FERDINAND BUISSON,0,,2,2,0,1,(1),(1),1,, -1,1,0,4,30
202000026354,8,7,2020,01:20,3,033,33522,2,1,1,5,PCE CHARLES DE GAULLE,44.79143,-0.58701,4,PCE CHARLES DE GAULLE,0,,2,4,2,1,(1),(1),1,, -1,1,0,1,50
202000026355,8,7,2020,03:10,5,033,33009,2,3,1,7,Boulevard de la Plage,44.66267,-1.16372,3,650,0,,2,2,0,1,20,700,1,, -1,2,0,1,50
202000026356,5,7,2020,19:40,1,033,33009,2,6,1,2,ABATILLES (AVE),44.64863,-1.18646,4,ABATILLES (AVE),0,,2,2,0,1,(1),(1),2,, -1,1,0,1,50
202000026357,6,6,2020,13:15,1,033,33009,2,7,8,6,GRACIA (PL. LUCIEN DE),44.66143,-1.1701,4,Rue Roger Expert,0,,-1,0,1,1,(1),(1),1,, -1,1,6,6,30
202000026434,7,7,2020,22:10,2,033,33236,1,1,1,1,Route ForestiÃ¨re du Truc Vert,44.705777,-1.245334,4,Route forestière du Truc Vert,-1,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000026486,8,7,2020,17:20,1,033,33075,1,1,1,4,ROCADE A 630,44.88144,-0.62496,1,630,0,,1,1,0,1,10,286,3,, -1,1,3,1,70
202000026537,7,7,2020,16:40,1,033,33529,1,1,1,5,PISTE 214,44.57696,-1.19819,4,PISTE 214,0,,2,2,0,2,(1),(1),2,, -1,1,0,3,30
202000026570,18,2,2020,07:10,2,033,33550,2,2,1,2,CHEM DE COUHINS / IMP DES PALMIERS,44.75826,-0.56988,4,CHEM DE COUHINS,0,,2,4,2,1,(1),(1),3,, -1,1,0,1,50
202000026571,17,2,2020,21:55,5,033,33063,2,2,1,3,RUE LUCIEN FAURE / CRS BALGUERIE STUTTENBERG,44.86419,-0.55832,4,RUE LUCIEN FAURE,0,,3,6,2,1,(1),(1),1,, -1,1,5,1,50
202000026572,4,2,2020,07:30,2,033,33075,2,2,1,1,RTE DU MEDOC / bretelle Ã©changeur 7,44.87964,-0.62682,1,630,0,,1,1,0,3,10,530,2,, -1,1,3,8,50
202000026573,17,2,2020,07:00,5,033,33318,2,3,2,1,AVE PASTEUR / RUE ANTONIN ANTOUNE,44.80243,-0.64871,4,AVE PASTEUR,0,,2,2,0,1,(1),(1),1,, -1,2,0,1,50
202000026574,16,2,2020,20:45,5,033,33063,2,1,1,5,BD DES FRERES MOGA,44.82277,-0.54194,4,BD DES FRERES MOGA,0,,3,4,0,1,(1),(1),4,, -1,1,0,1,50
202000026575,11,2,2020,20:00,3,033,33013,1,1,8,2,ROUTE NATIONALE 89,44.86633,-0.48569,2,89,0,,3,4,0,1,48,580,1,, -1,2,0,1,90
202000026576,11,2,2020,15:30,1,033,33075,1,1,8,-1,AVE DE LA JALLE NOIRE,44.8918,-0.61478,4,AVE DE LA JALLE NOIRE,0,,2,3,0,2,(1),(1),3,, -1,2,0,1,30
202000026577,9,2,2020,18:30,3,033,33162,2,3,1,1,AVE DE SAINT-MEDARD / RUE SAINT-EXUPERY,44.86387,-0.66023,4,AVE DE SAINT-MEDARD,0,,2,4,2,1,(1),(1),1,, -1,1,0,1,50
202000026578,3,2,2020,07:20,5,033,33069,2,3,1,6,ALL DE BOUTAUT,44.86743,-0.57599,4,ALL DE BOUTAUT,0,,3,8,-1,1,(1),(1),1,, -1,1,0,1,50
202000026579,10,1,2020,20:10,5,033,33063,2,2,1,3,RUE DE PESSAC / CRS DU MARECHAL GALLIENI / BD GEORGE V,44.8254,-0.58925,4,CRS DU MARECHAL GALLIENI,0,,2,2,0,1,(1),(1),1,, -1,1,5,8,50
202000026729,18,2,2020,09:25,1,033,33550,1,1,1,2,ROCADE A 630,44.7789,-0.55317,1,630,0,,3,6,0,1,31,500,1,, -1,1,0,1,90
202000026730,17,2,2020,04:00,5,033,33063,1,1,1,1,ROCADE A 630,44.88309,-0.55329,1,630,0,,3,6,0,2,4,315,1,, -1,1,2,1,70
202000026766,7,9,2020,15:05,1,033,33122,2,3,1,1,Avenue Salvador Allende,44.781506,-0.688035,3,214E1,-1,,2,3,0,2,0,90,1,, -1,1,0,1,70
202000026787,7,9,2020,18:10,1,033,33192,1,1,1,2,AUTOROUTE A 63,44.78334,-0.63175,1,63,0,,-1,6,0,1,0,779,1,, -1,1,0,1,110
202000026788,7,9,2020,16:35,1,033,33122,1,1,1,2,AUTOROUTE A 63,44.74346,-0.70642,1,63,0,,3,4,0,1,8,0,1,, -1,1,0,1,130
202000026823,6,9,2020,07:07,5,033,33119,2,1,1,6,CHEM DES BORIES,44.84844,-0.51528,4,CHEM DES BORIES,0,,2,2,0,1,(1),(1),1,, -1,1,0,4,30
202000026824,5,9,2020,19:39,1,033,33063,2,5,1,2,CRS PORTAL / CRS SAINT-LOUIS,44.85486,-0.57194,4,CRS PORTAL,0,,2,2,0,1,(1),(1),1,, -1,1,5,1,50
202000026825,6,9,2020,04:45,5,033,33529,2,3,1,3,CARNOT (RUE DU PRESIDENT),44.6273,-1.1427,3,112,0,,2,4,2,1,0,700,3,, -1,1,0,1,50
202000026927,6,9,2020,18:00,1,033,33535,1,1,1,7,Avenue de Branne,44.840485,-0.493628,3,936,-1,,3,4,0,1,5,800,1,, -1,1,0,1,90
202000026982,6,8,2020,16:43,1,033,33227,2,1,1,6,37 Cours Gambetta,44.554107,-0.253637,4,Cours Gambetta,-1,,2,2,0,1,(1),(1),1,, -1,1,0,3,50
